period,origin_code,origin,destination_code,destination,people,male,female,age_0_14,age_0_14_male,age_0_14_female,age_15_24,age_15_24_male,age_15_24_female,age_25_39,age_25_39_male,age_25_39_female,age_40_54,age_40_54_male,age_40_54_female,age_55_64,age_55_64_male,age_55_64_female,age_65_plus,age_65_plus_male,age_65_plus_female,level,source_status,source_endpoint
202605,4600000000,전라남도,2800000000,인천광역시,187,89,98,7,5,2,43,18,25,60,28,32,37,24,13,16,8,8,24,6,18,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,2900000000,광주광역시,2012,1033,979,124,67,57,442,179,263,707,398,309,334,181,153,190,115,75,215,93,122,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,3000000000,대전광역시,154,77,77,7,4,3,59,26,33,48,23,25,20,12,8,11,7,4,9,5,4,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,3100000000,울산광역시,67,49,18,0,0,0,8,6,2,31,24,7,11,8,3,6,6,0,11,5,6,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,3600000000,세종특별자치시,31,15,16,3,1,2,11,5,6,6,4,2,8,4,4,3,1,2,0,0,0,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,4100000000,경기도,883,482,401,38,21,17,156,87,69,346,208,138,137,80,57,97,52,45,109,34,75,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,4300000000,충청북도,131,84,47,7,5,2,32,20,12,63,42,21,19,13,6,4,2,2,6,2,4,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,4400000000,충청남도,217,125,92,11,9,2,48,22,26,87,56,31,35,21,14,23,14,9,13,3,10,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,4600000000,전라남도,7496,3920,3576,715,348,367,821,419,402,2250,1213,1037,1642,882,760,1088,600,488,980,458,522,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,4700000000,경상북도,109,68,41,2,1,1,24,15,9,38,28,10,21,10,11,12,7,5,12,7,5,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,4800000000,경상남도,255,178,77,9,6,3,61,45,16,78,61,17,47,31,16,34,21,13,26,14,12,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,5000000000,제주특별자치도,83,49,34,4,1,3,12,6,6,24,13,11,24,19,5,9,4,5,10,6,4,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,5100000000,강원특별자치도,87,49,38,4,1,3,12,9,3,38,23,15,16,10,6,14,5,9,3,1,2,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4600000000,전라남도,5200000000,전북특별자치도,345,177,168,11,10,1,99,38,61,97,61,36,56,28,28,35,20,15,47,20,27,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,1100000000,서울특별시,924,464,460,20,14,6,268,102,166,385,217,168,79,39,40,77,41,36,95,51,44,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,2600000000,부산광역시,655,361,294,22,14,8,177,77,100,231,134,97,101,62,39,61,40,21,63,34,29,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,2700000000,대구광역시,3219,1685,1534,231,134,97,758,347,411,1160,664,496,512,267,245,281,149,132,277,124,153,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,2800000000,인천광역시,235,148,87,6,2,4,53,31,22,92,66,26,34,25,9,20,12,8,30,12,18,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,2900000000,광주광역시,65,40,25,1,1,0,13,4,9,35,26,9,8,4,4,4,3,1,4,2,2,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,3000000000,대전광역시,262,140,122,4,2,2,90,38,52,108,67,41,32,23,9,16,7,9,12,3,9,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,3100000000,울산광역시,455,250,205,29,15,14,66,34,32,175,109,66,81,48,33,39,20,19,65,24,41,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,3600000000,세종특별자치시,58,30,28,5,4,1,12,5,7,16,8,8,19,10,9,6,3,3,0,0,0,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,4100000000,경기도,1267,752,515,55,35,20,283,154,129,477,311,166,210,125,85,125,75,50,117,52,65,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,4300000000,충청북도,339,195,144,11,6,5,97,50,47,133,84,49,48,32,16,29,12,17,21,11,10,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,4400000000,충청남도,308,178,130,13,9,4,70,33,37,130,81,49,47,26,21,25,18,7,23,11,12,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,4600000000,전라남도,107,74,33,3,3,0,20,16,4,33,25,8,26,15,11,16,8,8,9,7,2,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,4700000000,경상북도,10737,5697,5040,909,480,429,1436,787,649,3344,1879,1465,2158,1142,1016,1539,816,723,1351,593,758,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,4800000000,경상남도,576,335,241,34,18,16,113,65,48,199,121,78,105,71,34,71,40,31,54,20,34,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,5000000000,제주특별자치도,78,42,36,4,2,2,10,6,4,29,18,11,19,7,12,11,6,5,5,3,2,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,5100000000,강원특별자치도,218,128,90,6,3,3,58,33,25,61,39,22,38,18,20,35,21,14,20,14,6,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4700000000,경상북도,5200000000,전북특별자치도,92,51,41,2,1,1,21,12,9,30,14,16,20,13,7,10,5,5,9,6,3,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,1100000000,서울특별시,930,473,457,24,12,12,272,112,160,423,236,187,92,54,38,56,29,27,63,30,33,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,2600000000,부산광역시,2861,1493,1368,105,55,50,751,352,399,1028,572,456,449,260,189,276,146,130,252,108,144,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,2700000000,대구광역시,628,322,306,32,19,13,177,77,100,248,137,111,79,43,36,54,32,22,38,14,24,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,2800000000,인천광역시,207,126,81,9,3,6,55,34,21,91,59,32,25,19,6,11,4,7,16,7,9,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,2900000000,광주광역시,96,57,39,9,6,3,19,10,9,37,24,13,18,10,8,7,4,3,6,3,3,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,3000000000,대전광역시,192,94,98,10,7,3,61,20,41,86,47,39,15,9,6,11,8,3,9,3,6,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,3100000000,울산광역시,432,251,181,15,8,7,70,38,32,186,109,77,80,57,23,43,25,18,38,14,24,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,3600000000,세종특별자치시,64,32,32,8,4,4,15,4,11,24,14,10,11,9,2,5,0,5,1,1,0,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,4100000000,경기도,1120,658,462,49,29,20,245,137,108,478,289,189,158,112,46,90,45,45,100,46,54,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,4300000000,충청북도,197,125,72,10,5,5,48,20,28,67,47,20,41,32,9,25,18,7,6,3,3,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,4400000000,충청남도,273,154,119,23,11,12,56,24,32,105,69,36,48,31,17,23,13,10,18,6,12,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,4600000000,전라남도,241,154,87,4,2,2,36,21,15,82,59,23,58,37,21,32,20,12,29,15,14,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,4700000000,경상북도,656,392,264,37,19,18,182,100,82,223,139,84,103,68,35,58,35,23,53,31,22,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,4800000000,경상남도,15066,7986,7080,1159,591,568,1758,925,833,4739,2646,2093,3208,1764,1444,2233,1154,1079,1969,906,1063,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,5000000000,제주특별자치도,100,50,50,7,3,4,17,6,11,31,19,12,25,12,13,16,8,8,4,2,2,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,5100000000,강원특별자치도,153,88,65,10,9,1,25,15,10,57,31,26,21,13,8,21,10,11,19,10,9,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,4800000000,경상남도,5200000000,전북특별자치도,119,74,45,3,1,2,23,16,7,42,30,12,24,13,11,10,5,5,17,9,8,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,1100000000,서울특별시,585,279,306,28,9,19,137,52,85,213,112,101,96,52,44,68,33,35,43,21,22,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,2600000000,부산광역시,182,88,94,6,4,2,46,20,26,60,31,29,35,17,18,16,10,6,19,6,13,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,2700000000,대구광역시,98,48,50,9,6,3,18,7,11,28,16,12,20,10,10,13,5,8,10,4,6,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,2800000000,인천광역시,121,67,54,5,4,1,23,8,15,46,28,18,25,14,11,13,9,4,9,4,5,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,2900000000,광주광역시,97,60,37,9,6,3,15,11,4,37,23,14,24,12,12,8,6,2,4,2,2,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,3000000000,대전광역시,60,38,22,4,2,2,10,6,4,24,15,9,11,8,3,5,3,2,6,4,2,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,3100000000,울산광역시,37,22,15,0,0,0,4,3,1,15,10,5,8,5,3,8,3,5,2,1,1,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,3600000000,세종특별자치시,28,17,11,0,0,0,2,2,0,6,3,3,9,5,4,9,6,3,2,1,1,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,4100000000,경기도,530,261,269,19,12,7,89,40,49,200,101,99,100,54,46,69,33,36,53,21,32,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,4300000000,충청북도,76,38,38,3,2,1,17,8,9,29,15,14,8,5,3,13,7,6,6,1,5,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,4400000000,충청남도,97,53,44,8,4,4,14,10,4,28,15,13,25,13,12,12,6,6,10,5,5,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,4600000000,전라남도,86,48,38,6,1,5,18,9,9,22,11,11,11,10,1,20,12,8,9,5,4,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,4700000000,경상북도,96,62,34,8,5,3,25,16,9,29,18,11,13,8,5,9,7,2,12,8,4,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,4800000000,경상남도,122,64,58,5,5,0,21,8,13,39,22,17,29,17,12,19,10,9,9,2,7,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,5000000000,제주특별자치도,3625,1848,1777,358,194,164,344,163,181,1303,666,637,827,434,393,446,232,214,347,159,188,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,5100000000,강원특별자치도,58,31,27,5,4,1,4,1,3,25,15,10,12,5,7,5,3,2,7,3,4,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5000000000,제주특별자치도,5200000000,전북특별자치도,87,47,40,6,1,5,18,13,5,24,15,9,16,8,8,14,6,8,9,4,5,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,1100000000,서울특별시,1097,576,521,31,18,13,263,128,135,473,274,199,129,66,63,92,41,51,109,49,60,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,2600000000,부산광역시,127,75,52,3,1,2,22,10,12,72,49,23,10,6,4,13,7,6,7,2,5,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,2700000000,대구광역시,135,66,69,8,4,4,31,16,15,49,26,23,23,13,10,17,7,10,7,0,7,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,2800000000,인천광역시,273,146,127,12,4,8,65,33,32,94,55,39,38,20,18,27,14,13,37,20,17,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,2900000000,광주광역시,56,38,18,5,4,1,11,7,4,23,15,8,10,6,4,4,4,0,3,2,1,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,3000000000,대전광역시,170,97,73,11,5,6,44,24,20,71,43,28,22,14,8,15,6,9,7,5,2,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,3100000000,울산광역시,37,20,17,0,0,0,9,4,5,10,7,3,8,6,2,5,1,4,5,2,3,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,3600000000,세종특별자치시,38,19,19,3,2,1,6,3,3,16,7,9,6,3,3,6,4,2,1,0,1,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,4100000000,경기도,1685,900,785,104,55,49,279,128,151,624,373,251,286,152,134,176,97,79,216,95,121,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,4300000000,충청북도,289,161,128,6,5,1,62,25,37,100,61,39,51,31,20,33,19,14,37,20,17,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,4400000000,충청남도,211,127,84,15,8,7,40,20,20,74,49,25,34,22,12,19,14,5,29,14,15,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,4600000000,전라남도,74,49,25,4,3,1,2,2,0,22,13,9,20,16,4,9,5,4,17,10,7,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,4700000000,경상북도,233,133,100,4,2,2,60,32,28,60,38,22,49,27,22,42,26,16,18,8,10,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,4800000000,경상남도,119,84,35,2,1,1,21,16,5,41,31,10,25,18,7,18,9,9,12,9,3,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,5000000000,제주특별자치도,48,24,24,2,1,1,7,3,4,9,5,4,19,10,9,5,3,2,6,2,4,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,5100000000,강원특별자치도,7769,4033,3736,679,336,343,1011,525,486,2371,1308,1063,1553,819,734,1111,586,525,1044,459,585,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5100000000,강원특별자치도,5200000000,전북특별자치도,82,43,39,5,3,2,17,11,6,32,18,14,14,6,8,11,5,6,3,0,3,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,1100000000,서울특별시,800,415,385,14,8,6,195,91,104,361,201,160,101,55,46,57,31,26,72,29,43,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,2600000000,부산광역시,113,66,47,9,4,5,34,20,14,39,25,14,13,6,7,6,4,2,12,7,5,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,2700000000,대구광역시,56,32,24,3,2,1,18,11,7,25,12,13,7,6,1,0,0,0,3,1,2,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,2800000000,인천광역시,204,110,94,9,6,3,51,26,25,76,43,33,19,6,13,24,19,5,25,10,15,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,2900000000,광주광역시,475,243,232,24,15,9,146,71,75,197,94,103,61,39,22,26,10,16,21,14,7,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,3000000000,대전광역시,353,175,178,13,6,7,123,54,69,136,72,64,38,20,18,26,12,14,17,11,6,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,3100000000,울산광역시,46,30,16,3,2,1,5,3,2,17,13,4,8,6,2,8,5,3,5,1,4,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,3600000000,세종특별자치시,67,41,26,1,1,0,17,11,6,24,15,9,8,6,2,6,2,4,11,6,5,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,4100000000,경기도,982,550,432,61,33,28,173,90,83,387,237,150,164,98,66,95,52,43,102,40,62,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,4300000000,충청북도,183,109,74,7,3,4,56,30,26,74,45,29,27,19,8,13,9,4,6,3,3,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,4400000000,충청남도,424,230,194,23,10,13,94,49,45,136,81,55,85,53,32,45,22,23,41,15,26,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,4600000000,전라남도,273,150,123,11,9,2,55,32,23,101,61,40,43,16,27,39,21,18,24,11,13,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,4700000000,경상북도,120,64,56,6,2,4,37,18,19,39,23,16,23,16,7,9,3,6,6,2,4,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,4800000000,경상남도,124,82,42,4,3,1,27,19,8,49,30,19,26,18,8,7,5,2,11,7,4,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,5000000000,제주특별자치도,46,23,23,3,1,2,5,3,2,15,6,9,16,9,7,4,2,2,3,2,1,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,5100000000,강원특별자치도,95,56,39,4,3,1,15,7,8,44,28,16,20,12,8,4,4,0,8,2,6,sido,official_mois,ppltnDataStus/selectPpltnDataStus
202605,5200000000,전북특별자치도,5200000000,전북특별자치도,9713,5052,4661,826,425,401,1130,544,586,3103,1637,1466,2051,1108,943,1373,754,619,1230,584,646,sido,official_mois,ppltnDataStus/selectPpltnDataStus
